scenario_name,enabled_effects,open_rms_nm,closed_rms_nm,closed_over_open_rms,strehl_J,strehl_H,strehl_K,open_strehl_H,ee50_J,ee50_H,ee50_K,ee80_J,ee80_H,ee80_K,command_rms_nm,command_peak_nm,saturated_actuator_frac,valid_centroid_frac,source_class,source_note,config_hash
ideal_static,static_phase+ideal_detector+zero_latency+high_stroke,61.47113116165583,1.0524633409807176,0.017121261982522586,0.9999700794976625,0.9999831287099024,0.9999902085544768,0.9469986033380827,0.47140452079103173,0.47140452079103173,0.47140452079103173,0.9428090415820635,0.9428090415820635,0.9428090415820635,117.53622339886158,258.51811894283895,0.0,1.0,synthetic_assumed,Fast integration 8-scenario error-budget row.,df72972204b1a43e40de79464cc4c4f0fc6c323f2e75c69f6a021322f533ebf6
dynamic_multilayer_proxy,multi_component_dynamic_phase,59.50778689652249,7.704842994447125,0.12947621473211568,0.9984665242066542,0.9991350592396228,0.9994979403871439,0.9501589648065638,0.47140452079103173,0.47140452079103173,0.47140452079103173,0.9428090415820635,0.9428090415820635,0.9428090415820635,106.22221126991366,247.91211841176317,0.0,1.0,synthetic_assumed,Fast integration 8-scenario error-budget row.,885103df4a64d457d8e995bb7f1a5709912a1f79c5de41c64d32cd9c2ee2807a
detector_noise,multi_component_dynamic_phase+detector_noise,59.50778689652249,8.362103483216329,0.14052116402441767,0.9981939606536325,0.9989812140533837,0.999408605959598,0.9501589648065638,0.47140452079103173,0.47140452079103173,0.47140452079103173,0.9428090415820635,0.9428090415820635,0.9428090415820635,106.83337623464024,252.64519456966585,0.0,1.0,synthetic_assumed,Fast integration 8-scenario error-budget row.,175269260f4922293c0acfaa6965163823b6bf13dcf39c378f0beae3a1950c15
latency,multi_component_dynamic_phase+latency_2_frames,59.50778689652249,10.89262379653691,0.18304535195499685,0.9969011553727167,0.9982513963754629,0.9989847828730625,0.9501589648065638,0.47140452079103173,0.47140452079103173,0.47140452079103173,0.9428090415820635,0.9428090415820635,0.9428090415820635,132.5138897392677,326.0980107375003,0.0,1.0,synthetic_assumed,Fast integration 8-scenario error-budget row.,f82360c979fa05c4dc5135ad16d7303b1bebe204eba46593a9b9f985feed4c54
stroke_limit,multi_component_dynamic_phase+dm_stroke_limit,59.50778689652249,25.37162124737535,0.42635800406245683,0.9836583557074492,0.9907116207948653,0.9945859837846747,0.9501589648065638,0.47140452079103173,0.47140452079103173,0.47140452079103173,0.980273649343079,0.9428090415820635,0.9428090415820635,70.09445356570255,120.0,0.23076923076923078,1.0,synthetic_assumed,Fast integration 8-scenario error-budget row.,ef69a4ff11601347c5b9d33a28ef87387f125f94521999ca9b0a718f68aaf457
misregistration,multi_component_dynamic_phase+wfs_dm_misregistration_proxy,59.50778689652249,11.076381155035408,0.18613330679388262,0.9968467120728897,0.9982175097251366,0.9989641090383514,0.9501589648065638,0.47140452079103173,0.47140452079103173,0.47140452079103173,0.9428090415820635,0.9428090415820635,0.9428090415820635,106.22221126991366,247.91211841176317,0.0,1.0,synthetic_assumed,Fast integration 8-scenario error-budget row.,1a35aaf3dbc86e33bae62d8c76a8e11e04111d022fcd7f88bb933a33cb90264a
ncpa,multi_component_dynamic_phase+science_path_ncpa,77.16424925315314,46.60673255698162,0.6039938573636435,0.9455099753398957,0.9688693435392548,0.9818041147409706,0.918334672042574,0.4719782685388979,0.47140452079103173,0.47140452079103173,1.053995695243842,1.0000002245289696,0.9791846583339573,106.22221126991366,247.91211841176317,0.0,1.0,synthetic_assumed,Fast integration 8-scenario error-budget row.,b1955ca1559c3ec36a14724c2f53a9e8878dd4c1b96962eb72d6289583e85efd
all_effects,multi_component_dynamic_phase+detector_noise+latency_2_frames+dm_stroke_limit+wfs_dm_misregistration_proxy+science_path_ncpa,77.16424925315314,59.442573154124815,0.7703382554673897,0.9146954771917236,0.9504553434129792,0.9707761278980986,0.918334672042574,0.5442593239438778,0.4714045278433633,0.47140452079103173,1.210527493078511,1.0529742922843222,1.0,76.4702946042029,120.0,0.23076923076923078,1.0,synthetic_assumed,Fast integration 8-scenario error-budget row.,2da5238cfc85bfe8a74c3cb2ee242a5298db5c42c6695ebe0af7e9b445642a36
