case_name,band_name,effective_wavelength_m,opd_rms_nm,strehl_peak,strehl_marechal,marechal_abs_error,fwhm_px,fwhm_lambda_over_d,fwhm_arcsec,ee50_px,ee50_lambda_over_d,ee50_arcsec,ee80_px,ee80_lambda_over_d,ee80_arcsec,halo_fraction,halo_inner_lambda_over_d,source_class,source_note
open_loop,J,1.2412136241640897e-06,130.50315120907356,0.6459646712735734,0.644386790914683,0.0015778803588903652,4.675327655918373,0.9350655311836746,0.11961014135796207,3.7446984416855837,0.7489396883371168,0.09564025207561697,8.028069487522206,1.6056138975044414,0.2052125776827317,0.07614488781969896,3.0,synthetic_assumed,Synthetic PSF diagnostic computed from a simulation residual OPD map; bandpass provenance (direct_public_data): SVO Filter Profile Service direct download for 2MASS/2MASS.J; profile reference http://www.ipac.caltech.edu/2mass/releases/allsky/doc/sec6_4a.html#rsr; 2MASS canonical paper DOI 10.1086/498708.
open_loop,H,1.6497145089780232e-06,130.5031512090736,0.7802461050978964,0.7799698815797197,0.0002762235181767406,4.471905604071092,0.8943811208142185,0.1521316010322053,3.5316761376006296,0.7063352275201259,0.12016309484152722,7.367958963135234,1.4735917926270468,0.25046152365480207,0.07081804884986732,3.0,synthetic_assumed,Synthetic PSF diagnostic computed from a simulation residual OPD map; bandpass provenance (direct_public_data): SVO Filter Profile Service direct download for 2MASS/2MASS.H; profile reference http://www.ipac.caltech.edu/2mass/releases/allsky/doc/sec6_4a.html#rsr; 2MASS canonical paper DOI 10.1086/498708.
open_loop,K,2.19091659266129e-06,130.5031512090736,0.8687190120084419,0.8686796718857094,3.934012273257704e-05,4.374453095821548,0.8748906191643097,0.19766511584609828,2.9154759474226504,0.5830951894845301,0.13175297805323305,6.5551343323197235,1.3110268664639446,0.29613256304505986,0.06818611738003845,3.0,synthetic_assumed,Synthetic PSF diagnostic computed from a simulation residual OPD map; bandpass provenance (direct_public_data): SVO Filter Profile Service direct download for 2MASS/2MASS.Ks; profile reference http://www.ipac.caltech.edu/2mass/releases/allsky/doc/sec6_4a.html#rsr; 2MASS canonical paper DOI 10.1086/498708.
ideal_closed_loop,J,1.2412136241640897e-06,0.0,0.9999999999999999,0.9999999999999999,0.0,4.262628733337734,0.8525257466675469,0.1091312614459148,2.6332505873665277,0.5266501174733055,0.06741613597614167,4.743416490252568,0.9486832980505137,0.12144032650464517,0.0651311125416188,3.0,synthetic_assumed,Synthetic PSF diagnostic computed from a simulation residual OPD map; bandpass provenance (direct_public_data): SVO Filter Profile Service direct download for 2MASS/2MASS.J; profile reference http://www.ipac.caltech.edu/2mass/releases/allsky/doc/sec6_4a.html#rsr; 2MASS canonical paper DOI 10.1086/498708.
ideal_closed_loop,H,1.6497145089780232e-06,0.0,1.0,1.0,0.0,4.262628733337735,0.852525746667547,0.1450478965791619,2.633250587366528,0.5266501174733056,0.08960373580653924,4.743416490252569,0.9486832980505138,0.16140804830809377,0.0651311125416188,3.0,synthetic_assumed,Synthetic PSF diagnostic computed from a simulation residual OPD map; bandpass provenance (direct_public_data): SVO Filter Profile Service direct download for 2MASS/2MASS.H; profile reference http://www.ipac.caltech.edu/2mass/releases/allsky/doc/sec6_4a.html#rsr; 2MASS canonical paper DOI 10.1086/498708.
ideal_closed_loop,K,2.19091659266129e-06,0.0,1.0,1.0,0.0,4.262628733337735,0.852525746667547,0.19263202306608196,2.633250587366528,0.5266501174733056,0.1189989604107923,4.743416490252569,0.9486832980505138,0.214359253860444,0.0651311125416188,3.0,synthetic_assumed,Synthetic PSF diagnostic computed from a simulation residual OPD map; bandpass provenance (direct_public_data): SVO Filter Profile Service direct download for 2MASS/2MASS.Ks; profile reference http://www.ipac.caltech.edu/2mass/releases/allsky/doc/sec6_4a.html#rsr; 2MASS canonical paper DOI 10.1086/498708.
realistic_closed_loop,J,1.2412136241640897e-06,28.710693265996184,0.9788957905237221,0.9788963278094309,5.372857088147586e-07,4.278544785743279,0.8557089571486557,0.1095360321424332,2.8252604088558084,0.5650520817711617,0.07229927441583255,4.781623979412278,0.9563247958824557,0.12233867106030187,0.06556674808659921,3.0,synthetic_assumed,Synthetic PSF diagnostic computed from a simulation residual OPD map; bandpass provenance (direct_public_data): SVO Filter Profile Service direct download for 2MASS/2MASS.J; profile reference http://www.ipac.caltech.edu/2mass/releases/allsky/doc/sec6_4a.html#rsr; 2MASS canonical paper DOI 10.1086/498708.
realistic_closed_loop,H,1.6497145089780232e-06,28.710693265996184,0.9880313754588426,0.9880315855262086,2.1006736604925735e-07,4.271569546369232,0.8543139092738465,0.14535070751199503,2.7411418513610717,0.5482283702722143,0.0932578449716623,4.743416490252569,0.9486832980505138,0.16140804830809377,0.06537582258543542,3.0,synthetic_assumed,Synthetic PSF diagnostic computed from a simulation residual OPD map; bandpass provenance (direct_public_data): SVO Filter Profile Service direct download for 2MASS/2MASS.H; profile reference http://www.ipac.caltech.edu/2mass/releases/allsky/doc/sec6_4a.html#rsr; 2MASS canonical paper DOI 10.1086/498708.
realistic_closed_loop,K,2.19091659266129e-06,28.710693265996188,0.9932057820332757,0.9932058563462083,7.431293255581502e-08,4.267677294121565,0.8535354588243131,0.19285931613612334,2.6941821678828743,0.5388364335765748,0.12174218508015558,4.743416490252569,0.9486832980505138,0.214359253860444,0.06526928773684977,3.0,synthetic_assumed,Synthetic PSF diagnostic computed from a simulation residual OPD map; bandpass provenance (direct_public_data): SVO Filter Profile Service direct download for 2MASS/2MASS.Ks; profile reference http://www.ipac.caltech.edu/2mass/releases/allsky/doc/sec6_4a.html#rsr; 2MASS canonical paper DOI 10.1086/498708.
